alntmscore,evalue,lddt,neighbor_id,rmsd,target_id,tm_score
0.2515,7.573,0.1767,PIK3CA,8.349,TOE1,0.06134
0.1833,2.653,0.4376,HAVCR2,45.67,TOE1,0.06114
0.1119,8.456,0.3853,CHRM3,30.8,TOE1,0.05809
0.09224,0.8317,0.348,TP63,40.95,TOE1,0.05542
0.1006,4.36,0.3981,EZH2,25.37,TOE1,0.05506
0.09744,8.935,0.363,TNFAIP3,40.88,TOE1,0.05092
0.2091,4.126,0.1673,LCK,8.971,TOE1,0.05071
0.3509,9.975,0.7718,DUSP26,9.488,TOE1,0.04676
0.2991,7.573,0.1426,ITGB3,9.9,TOE1,0.03853
0.283,3.496,0.1262,CD274,11.73,TOE1,0.03848
0.1099,6.417,0.4306,RAF1,33.17,TOE1,0.03637
0.7246,3.275e-66,0.7596,CXCL14,8.529,TRPC6,0.6648
0.3293,3.71e-06,0.3978,TRPV1,18.75,TRPC6,0.1939
0.302,0.0002136,0.3593,KCNJ11,22.64,TRPC6,0.1729
0.2164,0.09326,0.3028,CACNA1C,36.43,TRPC6,0.1565
0.4003,1.432,0.4316,KCNA5,16.38,TRPC6,0.1517
0.2263,0.417,0.326,CACNA1D,37.55,TRPC6,0.1448
0.2324,0.003581,0.3043,SOS1,36.54,TRPC6,0.1445
0.1713,8.335,0.2884,CDC16,21.8,TRPC6,0.1061
0.3769,1.865,0.2569,DYRK1A,9.607,TRPC6,0.09306
0.2164,6.689,0.223,PNPLA6,18.06,TRPC6,0.08998
0.1294,0.3346,0.3033,ATR,26.42,TRPC6,0.08755
0.2205,0.1514,0.2738,AKR1B1,13.3,TRPC6,0.08611
0.1421,0.4358,0.3168,MTOR,27.8,TRPC6,0.08424
0.1116,0.6479,0.3006,HEATR6,30.55,TRPC6,0.08096
0.1989,9.509,0.2087,HSD11B1,19.11,TRPC6,0.08018
0.1458,0.1582,0.2764,PARP2,23.81,TRPC6,0.07958
0.1431,2.653,0.2357,NLRP3,20.93,TRPC6,0.07909
0.1856,0.5932,0.2518,ALDOA,17.17,TRPC6,0.07881
0.2166,2.429,0.2434,HSD17B10,14.7,TRPC6,0.07794
0.189,0.9216,0.2237,GRIN1,21.97,TRPC6,0.07696
0.3053,0.6687,0.3353,PARP2,16.35,YWHAB,0.2691
0.2842,0.8715,0.3747,HEATR6,18.67,YWHAB,0.2535
0.2788,0.08028,0.4167,ATR,18.4,YWHAB,0.2471
0.2564,2.017,0.3521,FDFT1,16.9,YWHAB,0.2385
0.288,5.098,0.3301,TRPV1,12.22,YWHAB,0.2338
0.2944,0.3603,0.4023,APP,20.69,YWHAB,0.2304
0.2398,0.149,0.4216,CDC23,15.78,YWHAB,0.2299
0.2678,9.454,0.3368,KCNJ11,12.0,YWHAB,0.2128
0.311,2.303,0.3335,ACE2,21.82,YWHAB,0.2101
0.251,6.644,0.3668,EDNRB,21.09,YWHAB,0.207
0.2508,5.098,0.3296,ACE,20.98,YWHAB,0.2053
0.2495,6.082,0.3716,NPY2R,20.93,YWHAB,0.2024
0.2947,2.872,0.3174,GCH1,10.75,YWHAB,0.2019
0.2567,4.273,0.3514,ADORA2A,20.5,YWHAB,0.2016
0.218,2.203,0.3482,AR,22.32,YWHAB,0.2004
0.2596,7.257,0.3802,GNRHR,19.3,YWHAB,0.2004
0.3345,9.046,0.3316,SLC12A3,10.04,YWHAB,0.2001
0.241,1.93,0.3746,TBXA2R,20.33,YWHAB,0.1985
0.1986,1.417,0.3491,GCGR,23.94,YWHAB,0.1968
0.1962,0.6398,0.3938,MTOR,15.66,YWHAB,0.1956
0.2731,9.055,0.2041,PARK7,11.42,ADAM17,0.08527
0.3402,5.754,0.2007,GRK6,10.63,ADAM17,0.08051
0.1049,0.1524,0.1927,MGA,21.73,ADAM17,0.07009
0.2612,1.11,0.2085,GRIA2,17.77,ADAM17,0.06909
0.3021,4.586,0.173,KRAS,13.13,ADAM17,0.06517
0.4238,2.073,0.2291,GRM8,7.531,ADAM17,0.06315
0.4318,7.64,0.2384,GRIA1,6.466,ADAM17,0.06164
0.4129,8.085,0.1846,GRM4,6.941,ADAM17,0.06106
0.1724,2.073,0.3855,CR1,21.77,ADAM17,0.05919
0.4371,2.194,0.2722,GCH1,15.22,ADAM17,0.05909
0.1732,0.2539,0.5305,TIGIT,23.15,ADAM17,0.05503
0.1312,0.2024,0.3988,TNFRSF14,25.87,ADAM17,0.05493
0.2519,6.821,0.2268,IDH2,20.14,ADAM17,0.05426
0.395,1.748,0.2678,GSK3B,8.685,ADAM17,0.05364
0.1073,0.08164,0.3463,ITGB3,41.37,ADAM17,0.05331
0.1751,3.263,0.566,PDCD1,32.1,ADAM17,0.05301
0.1915,4.094,0.7139,CACNA1D,37.16,ADAM17,0.05199
0.2383,5.437,0.7843,PECAM1,45.02,ADAM17,0.05157
0.2289,9.055,0.1918,PTGS2,8.587,ADAM17,0.05141
0.17,2.913,0.2034,PSMA1,16.08,ADAM17,0.05083
0.9498,3.801e-24,0.8713,ADORA1,2.364,ADORA2A,0.7063
0.6568,1.571e-16,0.7401,ADRB1,19.2,ADORA2A,0.6508
0.7108,6e-17,0.7345,ADRB2,13.65,ADORA2A,0.6481
0.6434,1.936e-15,0.6863,DRD1,16.5,ADORA2A,0.6375
0.8369,7.081e-14,0.7057,HTR1A,6.221,ADORA2A,0.6342
0.6362,4.662e-15,0.6919,ADRA1A,21.36,ADORA2A,0.6305
0.7083,4.11e-14,0.704,HTR2A,12.3,ADORA2A,0.6245
0.7466,1.707e-15,0.7213,PTGIR,13.16,ADORA2A,0.623
0.8315,2.378e-09,0.7311,CHRM3,6.102,ADORA2A,0.621
0.8253,4.652e-11,0.7019,ADRA2A,6.081,ADORA2A,0.6196
0.8495,8.024e-13,0.7439,DRD2,5.967,ADORA2A,0.6159
0.7556,8.011e-10,0.6528,NPY1R,7.157,ADORA2A,0.6072
0.828,2.592e-13,0.7234,HRH3,7.088,ADORA2A,0.6063
0.7013,1.701e-08,0.6481,EDNRA,9.79,ADORA2A,0.5995
0.7431,1.503e-12,0.6848,CNR2,13.22,ADORA2A,0.5943
0.805,2.482e-10,0.7073,CHRM2,9.911,ADORA2A,0.594
0.7816,1.633e-10,0.6701,EDNRB,4.745,ADORA2A,0.592
0.7467,1.441e-11,0.6733,CNR1,7.762,ADORA2A,0.5913
0.8048,9.476e-11,0.6805,ORL1,3.865,ADORA2A,0.5901
0.8146,3.617e-10,0.7053,HRH1,9.638,ADORA2A,0.5895
0.7679,7.982e-20,0.7305,BDKRB2,13.47,AGTR2,0.7639
0.749,1.187e-15,0.7021,ORL1,12.09,AGTR2,0.747
0.8653,1.933e-17,0.7378,CCRL2,7.494,AGTR2,0.7466
0.8703,6.12e-20,0.7316,AGTR1,6.257,AGTR2,0.7456
0.8274,8.697e-14,0.7134,PTAFR,5.044,AGTR2,0.7385
0.7618,1.849e-17,0.7002,OPRM1,12.37,AGTR2,0.7384
0.7463,2.521e-17,0.7036,OPRD1,12.72,AGTR2,0.727
0.7279,1.693e-17,0.6961,OPRK1,11.15,AGTR2,0.7261
0.7823,2.106e-11,0.6555,EDNRA,6.05,AGTR2,0.7209
0.7387,9.933e-14,0.6566,NPY2R,19.72,AGTR2,0.7178
0.771,1.295e-12,0.6646,PTGIR,5.08,AGTR2,0.6915
0.6934,9.087e-13,0.668,EDNRB,16.23,AGTR2,0.6862
0.7459,1.846e-13,0.6729,NPY1R,10.17,AGTR2,0.6841
0.7583,1.688e-11,0.6423,GNB5,8.707,AGTR2,0.6665
0.6756,3.135e-09,0.6497,CHRM3,17.27,AGTR2,0.6634
0.727,1.085e-12,0.6477,ADRA1A,8.972,AGTR2,0.6553
0.6832,1.414e-11,0.6229,ADRB1,15.43,AGTR2,0.6525
0.7375,6.092e-10,0.6366,CNR2,6.434,AGTR2,0.652
0.6512,5.11e-13,0.6535,HTR2A,17.77,AGTR2,0.6495
0.7288,1.352e-10,0.6217,HTR1A,11.66,AGTR2,0.6434
0.2768,3.058,0.2317,PIK3CG,14.5,ANGPTL3,0.1739
0.2944,3.254,0.1966,PRKN,16.8,ANGPTL3,0.1378
0.5505,8.253,0.2786,CHEK1,2.907,ANGPTL3,0.1167
0.3561,4.722,0.2067,IKBKB,11.35,ANGPTL3,0.1154
0.2072,9.938,0.2156,KCNH2,15.55,ANGPTL3,0.1154
0.1935,6.053,0.1917,PNPLA6,15.96,ANGPTL3,0.114
0.3877,5.346,0.2045,CHUK,11.37,ANGPTL3,0.1132
0.328,7.757,0.1948,KRAS,7.411,ANGPTL3,0.1125
0.5009,5.689,0.367,ESR2,2.801,ANGPTL3,0.1108
0.1285,2.107,0.2034,CTLA4,32.17,ANGPTL3,0.1054
0.1292,5.025,0.1768,PIK3CA,27.02,ANGPTL3,0.1035
0.5427,7.757,0.208,CR1,3.432,ANGPTL3,0.1021
0.1394,7.291,0.1786,EGFR,16.68,ANGPTL3,0.1015
0.1251,2.874,0.1762,EEF2K,17.55,ANGPTL3,0.0989
0.2239,7.291,0.2044,GRK3,16.39,ANGPTL3,0.09888
0.3766,6.852,0.2048,SHBG,8.242,ANGPTL3,0.09604
0.3729,9.938,0.2353,GSK3B,3.765,ANGPTL3,0.09121
0.1283,3.254,0.1598,FLT3,16.01,ANGPTL3,0.09052
0.1978,4.722,0.1651,PBK,13.98,ANGPTL3,0.09042
0.1928,6.44,0.1495,CDK1,11.35,ANGPTL3,0.08884
0.286,5.068,0.4334,FES,40.19,APP,0.0996
0.2935,0.3018,0.4435,YWHAB,20.73,APP,0.08875
0.2205,1.379,0.5103,GABRB2,33.17,APP,0.08744
0.2094,0.2564,0.3904,IKBKB,33.79,APP,0.07825
0.1086,6.296,0.469,DOT1L,51.35,APP,0.07683
0.3732,3.864,0.3651,VAV1,14.17,APP,0.07509
0.1647,2.246,0.386,APOE,30.28,APP,0.07138
0.1326,1.051,0.4559,DRD1,30.49,APP,0.06915
0.2082,7.017,0.3631,CNR2,19.83,APP,0.06877
0.1433,1.051,0.3977,MTOR,28.76,APP,0.06666
0.2305,1.537,0.4167,ABCC9,25.67,APP,0.06527
0.1558,0.3018,0.3946,CHUK,36.94,APP,0.06517
0.1335,4.307,0.4797,CHRM2,38.22,APP,0.06417
0.1398,8.255,0.3494,ADRA1A,27.24,APP,0.06316
0.2126,0.759,0.4686,ADRB2,19.99,APP,0.0624
0.1322,1.306,0.4877,ADRA2A,33.55,APP,0.06226
0.2247,3.111,0.3416,GCGR,28.67,APP,0.06116
0.2298,6.296,0.3519,ADORA1,18.57,APP,0.06083
0.2237,9.711,0.3292,TBXA2R,27.93,APP,0.06017
0.178,4.08,0.4005,STRADA,12.04,APP,0.06003
0.3733,1.043e-36,0.5313,RET,30.07,AXL,0.3502
0.3435,1.738e-41,0.5996,FGFR3,38.13,AXL,0.3096
0.3373,1.637e-43,0.5962,FGFR2,48.6,AXL,0.3089
0.3383,1.844e-39,0.5766,MET,32.28,AXL,0.3066
0.3167,7.212e-46,0.5812,ROS1,37.6,AXL,0.3055
0.3428,1.255e-40,0.5925,FGFR4,39.09,AXL,0.3052
0.3113,3.994e-42,0.5604,FLT1,33.57,AXL,0.3002
0.571,1.269e-26,0.7304,ERBB2,31.01,AXL,0.2954
0.3122,2.125e-24,0.4916,ALK,44.16,AXL,0.2935
0.5694,1.243e-25,0.7166,EGFR,37.82,AXL,0.2927
0.3258,2.147e-39,0.5822,FGFR1,41.59,AXL,0.2922
0.4145,5.005e-31,0.5601,NTRK2,31.12,AXL,0.291
0.302,7.34e-42,0.5623,KDR,36.43,AXL,0.2907
0.9421,3.871e-26,0.7768,FES,2.118,AXL,0.2874
0.344,1.462e-40,0.6089,INSR,32.84,AXL,0.2862
0.4179,4.002e-30,0.5783,NTRK1,34.7,AXL,0.2839
0.3398,4.262e-33,0.5629,FLT3,31.21,AXL,0.2839
0.2912,3.565e-39,0.5537,FLT4,33.18,AXL,0.282
0.3951,5.54e-31,0.586,NTRK3,36.57,AXL,0.2818
0.2936,2.259e-39,0.5413,CSF1R,31.95,AXL,0.2804
0.9868,1.396e-45,0.9239,CDK2,0.9957,CDK1,0.9605
0.9144,2.167e-31,0.7923,CDK6,2.524,CDK1,0.9056
0.8822,6.487e-34,0.7932,CDK5,3.795,CDK1,0.8596
0.8505,1.742e-23,0.7257,MAPK14,3.183,CDK1,0.8372
0.8605,2.052e-29,0.7719,ICK,3.621,CDK1,0.8275
0.8529,8.083e-27,0.7391,CDK4,4.373,CDK1,0.8228
0.8235,7.656e-23,0.7227,MAPK11,3.797,CDK1,0.8134
0.8241,4.673e-25,0.7269,MAPK1,3.614,CDK1,0.8116
0.8075,1.254e-20,0.6872,GSK3B,4.898,CDK1,0.7793
0.7969,2.422e-19,0.69,CHEK2,5.058,CDK1,0.7408
0.8049,8.094e-15,0.6584,PRKACA,5.455,CDK1,0.728
0.7868,7.253e-15,0.6653,AKT3,5.632,CDK1,0.7267
0.7318,1.4e-14,0.6061,RIPK2,7.466,CDK1,0.7252
0.7847,5.826e-14,0.666,AKT2,5.674,CDK1,0.7247
0.7818,1.842e-13,0.6583,AKT1,6.154,CDK1,0.7247
0.7286,3.367e-14,0.6453,LATS1,5.527,CDK1,0.7241
0.7199,9.539e-17,0.6433,MAP2K1,8.768,CDK1,0.7155
0.7976,1.946e-15,0.6574,WNK2,4.175,CDK1,0.7092
0.8324,1.562e-16,0.658,LCK,4.725,CDK1,0.7059
0.8018,2.055e-15,0.6389,TSSK6,6.529,CDK1,0.7049
0.9144,2.848e-32,0.7963,CDK1,2.524,CDK6,0.8281
0.9253,8.786e-32,0.7978,CDK2,2.338,CDK6,0.8156
0.9139,8.175e-43,0.8495,CDK4,4.066,CDK6,0.813
0.7681,1.766e-19,0.6816,GSK3B,5.923,CDK6,0.7394
0.8257,3.663e-28,0.742,CDK5,5.138,CDK6,0.7292
0.7623,5.862e-25,0.7241,ICK,6.864,CDK6,0.7289
0.7915,7.768e-25,0.7203,MAPK1,5.077,CDK6,0.7243
0.8117,1.72e-23,0.7359,MAPK11,4.118,CDK6,0.7218
0.7576,4.95e-25,0.7046,MAPK14,9.606,CDK6,0.7206
0.7403,3.77e-15,0.6448,BRAF,9.752,CDK6,0.6913
0.7292,8.027e-20,0.6865,CHEK2,6.79,CDK6,0.6838
0.7813,9.757e-16,0.6354,WNK2,5.91,CDK6,0.6709
0.6657,8.349e-14,0.6002,RIPK2,17.66,CDK6,0.6638
0.7784,7.362e-16,0.6423,LCK,6.5,CDK6,0.6631
0.7319,5.955e-14,0.641,RAF1,11.37,CDK6,0.6588
0.7727,2.029e-15,0.6231,SRC,6.159,CDK6,0.653
0.7734,1.368e-15,0.6327,FYN,6.126,CDK6,0.6515
0.6492,1.31e-13,0.6103,ERBB3,12.4,CDK6,0.6456
0.7735,4.435e-16,0.6427,TSSK6,6.709,CDK6,0.6433
0.6964,8.832e-14,0.6133,WEE1,5.933,CDK6,0.643
0.7822,5.506e-48,0.8391,CHRNA4,24.72,CHRNA7,0.773
0.8169,1.175e-37,0.7836,HTR3A,10.48,CHRNA7,0.7514
0.6022,3.09e-26,0.6848,GABRB2,26.18,CHRNA7,0.5895
0.657,1.374e-24,0.6926,GABRA1,14.52,CHRNA7,0.5847
0.6052,3.394e-23,0.6533,GABRA4,30.91,CHRNA7,0.5233
0.2839,0.9469,0.2359,NTRK3,14.97,CHRNA7,0.1199
0.1798,4.706,0.4107,HRH1,29.88,CHRNA7,0.1112
0.2325,2.349,0.4383,MTOR,28.27,CHRNA7,0.1051
0.1914,0.4026,0.2057,ITGA2B,17.98,CHRNA7,0.09895
0.115,1.377,0.3328,HIF1A,36.67,CHRNA7,0.09061
0.1918,0.9469,0.4719,ADORA2A,32.29,CHRNA7,0.08812
0.1848,0.526,0.2289,PCSK7,18.72,CHRNA7,0.08707
0.1299,0.9989,0.4356,ADRA2A,32.89,CHRNA7,0.08651
0.09483,5.236,0.3621,EGFR,48.58,CHRNA7,0.08482
0.1547,6.839,0.1906,PIK3CG,19.68,CHRNA7,0.08455
0.1677,0.6175,0.2245,CSF1R,18.97,CHRNA7,0.0841
0.1969,8.467,0.2085,PRKACA,15.06,CHRNA7,0.07889
0.1832,0.05573,0.2933,CTLA4,17.75,CHRNA7,0.07843
0.1961,4.229,0.1817,ROS1,13.88,CHRNA7,0.07656
0.1562,0.7646,0.1775,RET,24.04,CHRNA7,0.07634
0.8073,1.073e-24,0.8086,CNR1,7.673,CNR2,0.7617
0.8012,2.728e-14,0.7301,ADRB1,7.641,CNR2,0.7384
0.7823,1.912e-09,0.6942,CHRM3,8.61,CNR2,0.7021
0.7233,6.127e-13,0.6644,DRD1,13.15,CNR2,0.6984
0.7572,3.145e-13,0.6778,ADRA1A,10.08,CNR2,0.6977
0.7681,8.822e-12,0.6589,ORL1,7.321,CNR2,0.6959
0.7169,2.09e-14,0.6714,PTGIR,17.52,CNR2,0.6945
0.7646,9.061e-14,0.7003,ADORA2A,13.22,CNR2,0.6943
0.7062,1.364e-12,0.6666,ADRB2,13.49,CNR2,0.6857
0.7855,2.409e-13,0.6873,ADORA1,5.133,CNR2,0.6842
0.7352,2.827e-10,0.6341,NPY1R,10.74,CNR2,0.6819
0.7025,1.558e-12,0.6832,HTR2A,17.05,CNR2,0.6802
0.7879,7.126e-11,0.6873,GNB5,7.361,CNR2,0.677
0.7939,7.319e-08,0.6633,DRD2,8.646,CNR2,0.6742
0.7591,1.352e-08,0.6541,HRH1,7.452,CNR2,0.6671
0.7344,1.162e-10,0.6536,OPRM1,7.565,CNR2,0.6662
0.7478,1.215e-10,0.6466,OPRK1,7.174,CNR2,0.6642
0.724,2.929e-11,0.6634,OPRD1,13.28,CNR2,0.6631
0.7699,2.284e-09,0.6356,ADRA2A,8.054,CNR2,0.6627
0.7646,3.691e-10,0.6562,HTR1A,7.544,CNR2,0.6602
0.5279,0.0001406,0.3666,GAMT,6.154,DOT1L,0.08466
0.3272,0.3637,0.294,SLC12A3,17.14,DOT1L,0.06506
0.3362,0.002004,0.3135,PRMT5,17.72,DOT1L,0.06443
0.2317,3.49,0.2637,DDC,17.38,DOT1L,0.06415
0.3304,0.951,0.2988,ALDH5A1,19.48,DOT1L,0.06349
0.292,0.4825,0.2647,SLC12A2,18.31,DOT1L,0.06237
0.1979,0.05958,0.3775,KCNMA1,32.15,DOT1L,0.06163
0.2872,1.335,0.2566,GRIA1,20.85,DOT1L,0.05588
0.3111,0.8493,0.2849,GRM4,7.759,DOT1L,0.05233
0.4153,6.877,0.2719,NOS1,7.394,DOT1L,0.05009
0.3671,0.0991,0.2692,HSD11B1,8.984,DOT1L,0.04916
0.2947,0.3849,0.2367,GRM8,7.529,DOT1L,0.04833
0.385,1.771,0.2322,DYRK1A,10.31,DOT1L,0.04592
0.4346,0.5106,0.3267,HSD17B10,7.071,DOT1L,0.04555
0.2707,0.003527,0.2761,PKM,16.59,DOT1L,0.04548
0.3305,1.335,0.2245,GRIA2,6.432,DOT1L,0.0451
0.08353,2.35,0.6831,FGA,60.56,DOT1L,0.04402
0.1093,0.5106,0.6136,APP,50.9,DOT1L,0.04262
0.1692,6.499,0.1979,NOS2,23.07,DOT1L,0.04227
0.3208,7.699,0.2449,AKR1B1,8.589,DOT1L,0.03953
0.5511,0.0,0.8014,EGFR,22.74,ERBB3,0.4961
0.2864,0.0,0.7698,ERBB2,43.67,ERBB3,0.2673
0.289,2.967e-43,0.5303,INSR,43.16,ERBB3,0.234
0.7441,5.194e-15,0.6253,ARAF,24.32,ERBB3,0.1901
0.3411,1.936e-22,0.4531,NTRK3,32.16,ERBB3,0.1898
0.8166,2.85e-21,0.6816,FYN,7.749,ERBB3,0.1868
0.5636,5.194e-15,0.6285,RIPK2,22.2,ERBB3,0.1868
0.5583,3.498e-22,0.6541,CSF1R,30.8,ERBB3,0.1864
0.8834,7.038e-22,0.7204,SRC,4.053,ERBB3,0.1862
0.6718,2.946e-23,0.6701,NTRK2,28.79,ERBB3,0.186
0.5132,7.125e-26,0.6944,AXL,31.47,ERBB3,0.1855
0.6566,3.855e-23,0.6552,NTRK1,22.59,ERBB3,0.1853
0.4365,1.416e-21,0.6362,FLT4,41.86,ERBB3,0.1849
0.4058,3.426e-24,0.5982,RET,32.93,ERBB3,0.1837
0.7953,1.416e-21,0.6805,LCK,8.195,ERBB3,0.1831
0.3904,3.201e-15,0.642,MAP3K20,47.53,ERBB3,0.1829
0.695,5.735e-21,0.6721,MET,23.87,ERBB3,0.1826
0.3901,1.464e-23,0.6464,ALK,41.04,ERBB3,0.1823
0.6281,9.519e-24,0.6759,FGFR2,27.03,ERBB3,0.1822
0.5613,1.094e-20,0.6355,KIT,24.12,ERBB3,0.1819
0.4657,0.0,0.8332,FGFR1,25.54,FGFR3,0.4498
0.4134,0.0,0.8419,FGFR2,42.13,FGFR3,0.4078
0.4071,0.0,0.8185,FGFR4,40.33,FGFR3,0.4032
0.3901,2.393e-48,0.5942,RET,33.69,FGFR3,0.3695
0.3681,3.644e-56,0.6402,KDR,33.31,FGFR3,0.3498
0.3767,1.963e-40,0.5897,ROS1,41.39,FGFR3,0.3496
0.4532,1.524e-41,0.6302,NTRK3,29.35,FGFR3,0.3458
0.4515,3.8e-42,0.6495,NTRK2,29.64,FGFR3,0.3451
0.3469,5.856e-46,0.6258,AXL,35.89,FGFR3,0.3423
0.3603,1.308e-55,0.687,FLT1,29.27,FGFR3,0.342
0.3664,2.971e-50,0.6283,CSF1R,24.0,FGFR3,0.3414
0.3564,6.389e-54,0.6635,FLT4,28.42,FGFR3,0.3382
0.3605,3.418e-31,0.5437,INSR,28.85,FGFR3,0.3378
0.3664,3.946e-48,0.6229,FLT3,20.58,FGFR3,0.3361
0.7529,1.639e-26,0.7555,ALK,22.54,FGFR3,0.328
0.9509,1.051e-26,0.7896,FES,1.994,FGFR3,0.3261
0.4284,6.663e-40,0.6185,NTRK1,25.31,FGFR3,0.325
0.3693,1.496e-38,0.575,MET,35.67,FGFR3,0.3236
0.5567,2.929e-27,0.7143,ERBB2,34.09,FGFR3,0.3224
0.3471,2.593e-49,0.6305,KIT,27.88,FGFR3,0.3217
0.7546,4.634e-60,0.8639,GABRA4,40.18,GABRA1,0.7323
0.7308,1.797e-44,0.8121,GABRB2,27.85,GABRA1,0.7103
0.6539,6.192e-27,0.6904,CHRNA7,14.98,GABRA1,0.6365
0.6561,2.6e-24,0.6804,CHRNA4,22.63,GABRA1,0.6019
0.6162,2.321e-25,0.6511,HTR3A,18.88,GABRA1,0.5761
0.6492,3.957,0.4354,YWHAB,3.838,GABRA1,0.1334
0.2082,0.04205,0.2423,ITGA2B,16.61,GABRA1,0.1238
0.2342,3.735,0.4355,HTR1A,27.62,GABRA1,0.1215
0.2308,0.4447,0.2077,PDGFRA,17.76,GABRA1,0.121
0.2233,8.847,0.3924,CLDN18,21.3,GABRA1,0.1134
0.2096,1.67,0.2176,CSF1R,16.59,GABRA1,0.1058
0.1778,9.923,0.4066,HRH3,29.01,GABRA1,0.1008
0.1642,8.847,0.286,ROCK2,23.79,GABRA1,0.09734
0.2184,5.587,0.195,FLT4,16.76,GABRA1,0.09601
0.1176,1.67,0.319,HRG,55.28,GABRA1,0.09506
0.2249,1.182,0.2338,KCNJ1,15.79,GABRA1,0.09498
0.1844,1.984,0.4923,SLC45A3,19.56,GABRA1,0.09404
0.1573,0.0629,0.1825,RET,21.4,GABRA1,0.09234
0.09864,0.5284,0.3561,ERBB2,53.82,GABRA1,0.09222
0.2278,1.405,0.1846,AXL,13.91,GABRA1,0.09102
0.5279,1.783e-05,0.3647,DOT1L,6.154,GAMT,0.4221
0.4662,0.001636,0.3418,PRMT5,12.94,GAMT,0.3823
0.3816,0.9761,0.3085,ALDH5A1,13.94,GAMT,0.295
0.5151,0.7068,0.3039,PKM,5.832,GAMT,0.2909
0.3749,0.9761,0.3165,SMARCA4,8.99,GAMT,0.2817
0.3543,1.745,0.2787,DDC,9.1,GAMT,0.2806
0.349,3.787,0.2825,SLC12A3,13.51,GAMT,0.2535
0.3567,3.12,0.2777,GCH1,9.158,GAMT,0.2526
0.3382,1.986,0.2491,GRIA2,8.218,GAMT,0.2436
0.368,0.7068,0.295,GRM1,7.711,GAMT,0.2421
0.3355,0.3257,0.2541,GRM8,10.93,GAMT,0.2401
0.629,4.596,0.3827,HSD17B10,3.773,GAMT,0.2398
0.3376,1.745,0.286,GRIA1,10.16,GAMT,0.2391
0.3514,0.2684,0.2678,GRM5,8.023,GAMT,0.2291
0.3013,1.862,0.2381,GRIN1,12.12,GAMT,0.2207
0.6543,0.4798,0.414,HSD11B1,4.14,GAMT,0.2181
0.5253,9.342,0.3401,NLRP3,4.412,GAMT,0.2154
0.295,3.328,0.2332,GRK6,9.419,GAMT,0.2135
0.2589,0.5459,0.2358,HDAC6,14.87,GAMT,0.2024
0.2905,0.5824,0.3047,NOS2,10.33,GAMT,0.2016
0.4008,3.84e-32,0.6352,GRM8,18.26,GCH1,0.345
0.4308,5.088e-31,0.6239,GRM4,13.38,GCH1,0.3398
0.3561,1.34e-32,0.6067,GRM1,24.66,GCH1,0.3367
0.3526,1.1e-31,0.5914,GRM5,26.27,GCH1,0.3336
0.3293,2.293e-17,0.4532,GRK6,39.61,GCH1,0.3127
0.3583,3.344e-16,0.4256,GRIA1,31.03,GCH1,0.3111
0.5961,1.224e-16,0.5392,GRIA2,13.73,GCH1,0.3005
0.3014,9.475e-14,0.4521,GRIN2B,41.73,GCH1,0.2933
0.2939,8.659e-15,0.4555,GRIN1,37.32,GCH1,0.2877
0.5551,5.854e-05,0.4599,NPY2R,8.961,GCH1,0.2237
0.4976,9.446e-05,0.4534,BDKRB2,9.428,GCH1,0.2099
0.4395,0.00175,0.5025,HTR2A,29.96,GCH1,0.2096
0.5524,0.001445,0.4606,FSHR,9.493,GCH1,0.2076
0.5605,0.03567,0.4502,ADRA1A,9.097,GCH1,0.2076
0.4964,1.266e-05,0.4174,EDNRA,9.443,GCH1,0.2063
0.4321,3.478e-06,0.4337,EDNRB,14.04,GCH1,0.205
0.5166,8.183e-05,0.4361,PTAFR,14.49,GCH1,0.2049
0.4946,0.000284,0.476,ORL1,21.56,GCH1,0.2039
0.5059,0.0003278,0.4012,OPRD1,8.502,GCH1,0.202
0.5128,0.01028,0.4455,TBXA2R,9.675,GCH1,0.2014
0.3105,6.649e-13,0.4887,FLT4,13.83,LAG3,0.2278
0.2676,2.361e-13,0.5051,PECAM1,28.06,LAG3,0.221
0.2787,2.425e-12,0.498,FGFR4,17.78,LAG3,0.2056
0.3115,1.834e-07,0.465,NTRK2,35.23,LAG3,0.2056
0.2386,1.205e-13,0.5366,NECTIN4,44.3,LAG3,0.2034
0.3123,9.61e-07,0.4515,NTRK1,22.34,LAG3,0.1881
0.2085,6.803e-16,0.4955,CSF1R,23.91,LAG3,0.183
0.2242,1.407e-13,0.5402,FGFR3,22.23,LAG3,0.1823
0.2235,1.823e-13,0.4623,FLT1,20.14,LAG3,0.1777
0.1836,1.41e-11,0.4356,AXL,35.12,LAG3,0.1751
0.2053,2.904e-13,0.4564,PDGFRB,22.24,LAG3,0.1713
0.1867,1.57e-07,0.3627,ROS1,32.57,LAG3,0.1673
0.5709,0.0002445,0.501,PDCD1,11.18,LAG3,0.163
0.17,2.613e-15,0.4176,KIT,32.44,LAG3,0.1578
0.3283,2.142e-07,0.5979,CD274,18.22,LAG3,0.1551
0.2154,2.242e-13,0.5139,FGFR2,26.21,LAG3,0.1523
0.1655,1.144e-13,0.4535,KDR,37.77,LAG3,0.1493
0.2151,1.643e-13,0.5148,FGFR1,18.99,LAG3,0.1476
0.2814,1.153e-05,0.5606,HAVCR2,26.64,LAG3,0.147
0.1863,1.528e-08,0.4171,MET,25.9,LAG3,0.1449
