source_doc_id,source_doc_type,subject_id,subject_type,relation_type,object_id,object_type,confidence,evidence_text,correct,rationale,review_flag
CN118649167A,patent,EGFR,target,inhibits,CHEMBL5416410,compound,0.5555334687232971,"Application of BDTX-189 and dasatinib in treatment of EGFR-TKI drug-resistant non-small cell lung cancer. The invention discloses application of BDTX-189 and dasatinib in preparation of a medicine for treating EGFR-TKI drug-resistant non-small cell lung cancer, and belongs to the technical field of medicines.The effective components of a pharmaceutical composition are a fourth-generation EGFR inhibitor BDTX-189 and a Src inhibitor Dasatinib, under the condition that the BDTX-189 and the Dasatini",Partial,direction reversed: object compound is a genuine inhibitor of subject target,REVIEW
41034052,paper,CHEMBL4208229,compound,inhibits,ABL1,target,0.35538986325263977,"[Mechanisms of resistance to the allosteric BCR::ABL1 inhibitor asciminib].. Asciminib is a first-in-class allosteric inhibitor that specifically targets the myristoyl pocket of BCR::ABL1 and has shown efficacy in patients with chronic myeloid leukemia (CML) who are resistant or intolerant to prior tyrosine kinase inhibitors (TKIs). Despite its unique mechanism of action, several resistance mechanisms to asciminib have been identified. BCR::ABL1 kinase domain mutations, including A337V, C464W, a",Yes,,
CN117838820A,patent,CHEMBL150,compound,inhibits,AKT1,target,0.4891197383403778,"Traditional Chinese medicine composition for treating cancer-related fatigue and preparation and application thereof. The invention discloses a traditional Chinese medicine composition for treating cancer-related fatigue and a preparation and application thereof, and belongs to the technical field of traditional Chinese medicine and network pharmacology. The traditional Chinese medicine composition comprises the following raw material medicines: radix pseudostellariae, schisandra chinensis, astr",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
CN120360988A,patent,KRAS,target,inhibits,SRC,target,0.32179901003837585,"New application of wheat flavone. The invention discloses an application of wheat flavone in preparation of a medicine for an SRC/MAPK/AP-1/PD-L1 signal channel inhibitor and an application of the combined action of the wheat flavone and the PD-1/PD-L1 inhibitor in preparation of a medicine for treating KRAS mutant non-small cell lung cancer. The wheat flavone can make up the deficiency of immunotherapy and enhance the anti-tumor activity of a PD-1/PD-L1 inhibitor, and has great potential for ad",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
36752538,paper,CHEMBL3301622,compound,inhibits,FLT3,target,0.5004931092262268,"Resistance to a tyrosine kinase inhibitor mediated by changes to the conformation space of the kinase.. Gilteritinib is a highly selective and effective inhibitor of the FLT3/ITD mutated protein, and is used successfully in treating acute myeloid leukaemia (AML). Unfortunately, tumour cells gradually develop resistance to gilteritinib due to mutations in the molecular drug target. The atomistic details behind this observed resistance are not clear, since the protein structure of the complex is o",Yes,,
40624113,paper,CHEMBL517712,compound,inhibits,CHRM2,target,0.5273202061653137,GDM enhanced acetylcholine induced vasoconstriction in human umbilical vein via CHRM3 and CACNA1C upregulation linked to promoter hypomethylation.. Intrauterine exposure to hyperglycemia increases the risk of hypertension disorders in the offspring. Vascular dysfunction has a critical role in hypertension development. This study aimed to investigate the effects of GDM on human umbilical vein (HUV) constriction and the underlying mechanisms. HUVs were collected from pregnancies with gestational d,No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
US-2024423963-A1,patent,PIK3CA,target,inhibits,CHEMBL413,compound,0.326127827167511,"TOPICAL mTOR INHIBITORS FOR CUTANEOUS PROLIFERATIVE AND VASCULAR CONDITIONS. Methods for the treatment of cutaneous vascular conditions and cutaneous proliferative conditions are provided. The methods employ topical administration of mammalian target of rapamycin (mTOR) inhibitors such as sirolimus (rapamycin) and everolimus. Conditions treatable by the disclosed methods include venolymphatic malformations, acne, acne rosacea, periorificial dermatitis, acne vulgaris, cutaneous capillary malforma",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
US-12109199-B2,patent,PIK3CA,target,inhibits,CHEMBL413,compound,0.3130720555782318,"Topical mTOR inhibitors for cutaneous proliferative and vascular conditions. Methods for the treatment of cutaneous vascular conditions and cutaneous proliferative conditions are provided. The methods employ topical administration of mammalian target of rapamycin (mTOR) inhibitors such as sirolimus (rapamycin) and everolimus. Conditions treatable by the disclosed methods include venolymphatic malformations, acne, acne rosacea, periorificial dermatitis, acne vulgaris, cutaneous capillary malforma",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
33025950,paper,KIT,target,inhibits,CHEMBL4204794,compound,0.4089752733707428,Avapritinib for metastatic or unresectable gastrointestinal stromal tumors.. Avapritinib is a tyrosine kinase inhibitor (TKI) that has recently received Food and Drug Administration (FDA) approval for the treatment of metastatic or unresectable gastrointestinal stromal tumors harboring a platelet-derived growth factor receptor alpha (PDGFRA) exon 18 mutation. Mutations in the activation loop of PDGFRA or KIT confer resistance to conventional TKIs due to structural changes in the receptor. Avapri,Partial,direction reversed: object compound is a genuine inhibitor of subject target,
39117775,paper,ROS1,target,inhibits,CHEMBL4298138,compound,0.4598231613636017,"TKI type switching overcomes ROS1 L2086F in ROS1 fusion-positive cancers.. The grammar in this abstract is generally correct, but there's a minor issue with sentence structure in one part. Here's a slightly revised version with improved grammar and flow:ROS1 tyrosine kinase inhibitors (TKIs) are highly effective in ROS1-positive non-small cell lung cancer, but resistance remains a challenge. We investigated the activity of various TKIs against wildtype and mutant ROS1, focusing on the emerging L",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
37860756,paper,SRC,target,inhibits,BRAF,target,0.4479828476905823,"Understanding cancer drug resistance with Sleeping Beauty functional genomic screens: Application to MAPK inhibition in cutaneous melanoma.. Combined BRAF and MEK inhibition is an effective treatment for BRAF-mutant cutaneous melanoma. However, most patients progress on this treatment due to drug resistance. Here, we applied the Sleeping Beauty transposon system to understand how melanoma evades MAPK inhibition. We found that the specific drug resistance mechanisms differed across melanomas in o",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
34761497,paper,MET,target,inhibits,ATM,target,0.32065349817276,"MET inhibition enhances PARP inhibitor efficacy in castration-resistant prostate cancer by suppressing the ATM/ATR and PI3K/AKT pathways.. Up to 30% of patients with metastatic castration-resistant prostate cancer (CRPC) patients carry altered DNA damage response genes, enabling the use of poly adenosine diphosphate-ribose polymerase (PARP) inhibitors in advanced CRPC. The proto-oncogene mesenchymal-epithelial transition (MET) is crucial in the migration, proliferation, and invasion of tumour ce",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
33223823,paper,NLRP3,target,inhibits,CHEMBL4297608,compound,0.7042797207832336,"Eldecalcitol Inhibits LPS-Induced NLRP3 Inflammasome-Dependent Pyroptosis in Human Gingival Fibroblasts by Activating the Nrf2/HO-1 Signaling Pathway.. PURPOSE: Periodontitis is a major chronic oral disease that is accelerated by activation of the NLRP3 inflammasome and the resulting pyroptosis. According to recent studies, active vitamin D and its analogs have been reported to have great anti-inflammatory effects. However, the anti-inflammatory mechanism of a newly found vitamin D analog, eldec",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
35008570,paper,KIT,target,inhibits,CDK4,target,0.3074430525302887,"Molecular Profiling and Novel Therapeutic Strategies for Mucosal Melanoma: A Comprehensive Review.. Mucosal melanoma is a rare and aggressive subtype of melanoma. Unlike its cutaneous counterpart, mucosal melanoma has only gained limited benefit from novel treatment approaches due to the lack of actionable driver mutations and poor response to immunotherapy. Over the last years, whole-genome and exome sequencing techniques have led to increased knowledge on the molecular landscape of mucosal mel",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
39215000,paper,CHEMBL4594350,compound,inhibits,KRAS,target,0.399568647146225,"RAS-ON inhibition overcomes clinical resistance to KRAS G12C-OFF covalent blockade.. Selective KRASG12C inhibitors have been developed to covalently lock the oncogene in the inactive GDP-bound state. Two of these molecules, sotorasib and adagrasib, are approved for the treatment of adult patients with KRASG12C-mutated previously treated advanced non-small cell lung cancer. Drug treatment imposes selective pressures leading to the outgrowth of drug-resistant variants. Mass sequencing from patient",Yes,,
39538314,paper,FLT3,target,inhibits,CHEMBL576982,compound,0.32909277081489563,"Quizartinib: a potent and selective FLT3 inhibitor for the treatment of patients with FLT3-ITD-positive AML.. Mutations in FMS-related receptor tyrosine kinase 3 (FLT3) are among the most common alterations in acute myeloid leukemia (AML), present in ≈30% of newly diagnosed AML cases. Internal tandem duplications (ITD) in FLT3 (FLT3-ITD) occur in ≈25% of newly diagnosed AML cases and are associated with unfavorable outcomes. Quizartinib (formerly AC220) is a novel, second-generation, highly pote",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
38914471,paper,CHEMBL219916,compound,inhibits,CHEMBL59,compound,0.48058658838272095,"Domperidone, a Dopamine Receptor D2 Antagonist, Induces Apoptosis by Inhibiting the ERK/STAT3-Mediated Pathway in Human Colon Cancer HCT116 Cells.. Colorectal cancer (CRC) continues to demonstrate high incidence and mortality rates, emphasizing that implementing strategic measures for prevention and treatment is crucial. Recently, the dopamine receptor D2 (DRD2), a G protein-coupled receptor, has been reported to play multiple roles in growth of tumor cells. This study investigated the anticance",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
40731246,paper,CHEMBL3545262,compound,inhibits,EGFR,target,0.31284645199775696,"The Future of Novel Antibody-drug Conjugates in Localized Urothelial Cancer.. Antibody-drug conjugates (ADCs) have recently transformed the paradigm for metastatic urothelial carcinoma treatment. As these therapies demonstrate increasing efficacy and tolerability, attention is turning toward their use in earlier stages of disease. The current molecular targets for ADCs featured in large-scale trials have been Nectin-4 and TROP-2, leading to the development of enfortumab vedotin and sacituzumab g",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
