org_id,patent_id
FRIEDRICH MIESCHER INSTITUTE FOR BIOMEDICAL RES [CH],WO2019030692A1
FRIEDRICH MIESCHER INSTITUTE FOR BIOMEDICAL RESEARCH,WO2019030692A1
KING S COLLEGE LONDON [GB],US2018178043A1
KING'S COLLEGE LONDON,US2018178043A1
KING S COLLEGE LONDON [GB],US2018177728A1
KING'S COLLEGE LONDON,US2018177728A1
KING S COLLEGE LONDON [GB],WO2016198864A1
KING'S COLLEGE LONDON,WO2016198864A1
KING S COLLEGE LONDON [GB],WO2016198862A1
KING'S COLLEGE LONDON,WO2016198862A1
YAMADA BEE FARM CORP,JP2025057538A
株式会社山田養蜂場本社,JP2025057538A
YAMADA BEE CO INC [JP],WO2025069455A1
株式会社山田養蜂場本社,WO2025069455A1
SHANDONG KANGNAISI BIO TECH CO LTD,CN118324912A
"山东康耐斯生物科技有限公司,",CN118324912A
四川维尔利美容科技有限公司,CN118324912A
NOVARTIS AG,JP2020114210A
ノバルティス  アーゲー,JP2020114210A
NOVARTIS AG,JP2018065843A
ノバルティス  アーゲー,JP2018065843A
MEDIAR THERAPEUTICS INC [US],TW202540164A
"MEDIAR THERAPEUTICS, INC",TW202540164A
MEDIAR THERAPEUTICS INC [US],TW202540165A
"MEDIAR THERAPEUTICS, INC",TW202540165A
MEDIAR THERAPEUTICS INC [US],WO2025160400A1
"MEDIAR THERAPEUTICS, INC",WO2025160400A1
MEDIAR THERAPEUTICS INC [US],WO2025160402A1
"MEDIAR THERAPEUTICS, INC",WO2025160402A1
BOEHRINGER INGELHEIM INT,JP2025081662A
ベーリンガー  インゲルハイム  インターナショナル  ゲゼルシャフト  ミット  ベシュレンクテル  ハフツング,JP2025081662A
UNIV JILIN,CN116650459A
吉林大学,CN116650459A
UNIV ILLINOIS [US],US2020010895A1
The Board of Trustees of the University of Illinois,US2020010895A1
LI BAICHI,CN108794440A
李柏池,CN108794440A
LI BAICHI,CN108658912A
李柏池,CN108658912A
LI BAICHI,CN108467377A
李柏池,CN108467377A
THE SECOND XIANGYA HOSPITAL OF CENTRAL SOUTH UNIV,CN120392765A
中南大学湘雅二医院,CN120392765A
INST MILITARY MEDICINE ACADEMY MILITARY SCIENCES PLA,CN120837655A
中国人民解放军军事科学院军事医学研究院,CN120837655A
SHENGJING HOSPITAL CHINA MEDICAL UNIV,CN120714039A
中国医科大学附属盛京医院,CN120714039A
UNIV CENTRAL SOUTH,CN120081911A
中南大学,CN120081911A
BEIJING INSTITUTE FOR CANCER RES,CN119074752A
北京市肿瘤防治研究所,CN119074752A
UNIV NORTHWEST A&F,CN110483660A
西北农林科技大学,CN110483660A
UNIV AARHUS,AU2016238842A1
"Aarhus Universitet,",AU2016238842A1
AARHUS UNIVERSITET,AU2016238842A1
OVERGAARD JENS [DK],US2015159218A1
SORENSEN BRITA SINGERS [DK],US2015159218A1
ALSNER JAN [DK],US2015159218A1
WIUF CARSTEN [DK],US2015159218A1
NORDSMARK MARIANNE [DK],US2015159218A1
TOUSTRUP KASPER [DK],US2015159218A1
"OVERGAARD JENS,",US2015159218A1
"SORENSEN BRITA SINGERS,",US2015159218A1
"ALSNER JAN,",US2015159218A1
"WIUF CARSTEN,",US2015159218A1
"NORDSMARK MARIANNE,",US2015159218A1
"TOUSTRUP KASPER,",US2015159218A1
"Overgaard Jens,",US2015159218A1
"Sorensen Brita Singers,",US2015159218A1
"Alsner Jan,",US2015159218A1
"Wiuf Carsten,",US2015159218A1
"Nordsmark Marianne,",US2015159218A1
"Toustrup Kasper,",US2015159218A1
AARHUS UNIVERSITET,US2015159218A1
UNIV FUDAN SHANGHAI CANCER CT,CN116747303A
复旦大学附属肿瘤医院,CN116747303A
CHINESE PLA GENERAL HOSPITAL,CN108410985A
中国人民解放军总医院,CN108410985A
UNIV GEORGIA [US],US2020010830A1
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC",US2020010830A1
ALFASIGMA SPA [IT],SG11201906543RA
ALFASIGMA S.P.A,SG11201906543RA
BEIJING IMMUPEUTICS MEDICINE TECH LIMITED [CN],WO2025227519A1
北京臻知医学科技有限责任公司,WO2025227519A1
BAYLOR COLLEGE MEDICINE [US],US2025304550A1
Baylor College of Medicine,US2025304550A1
BEIJING ZHENZHI MEDICAL TECH CO LTD,CN118909138A
北京臻知医学科技有限责任公司,CN118909138A
BAYLOR COLLEGE MEDICINE [US],WO2023196455A1
BAYLOR COLLEGE OF MEDICINE,WO2023196455A1
IMMUNOCORE LTD [GB],US2021101949A1
ADAPTIMMUNE LTD [GB],US2021101949A1
"IMMUNOCORE LIMITED,",US2021101949A1
ADAPTIMMUNE LIMITED,US2021101949A1
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD,CN110177784A
SHANDONG LUOXIN PHARMACY STOCK,CN110177784A
"罗欣药业（上海）有限公司,",CN110177784A
山东罗欣药业集团股份有限公司,CN110177784A
SHANDONG LUOXIN PHARMACY STOCK,CN110088102A
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD,CN110088102A
"罗欣药业（上海）有限公司,",CN110088102A
山东罗欣药业集团股份有限公司,CN110088102A
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD,CN110088101A
SHANDONG LUOXIN PHARMACY STOCK,CN110088101A
"罗欣药业（上海）有限公司,",CN110088101A
山东罗欣药业集团股份有限公司,CN110088101A
SHANDONG LUOXIN PHARMACY STOCK [CN],CA3045855A1
LUOXIN PHARMACEUTICAL SHANGHAI CO LTD [CN],CA3045855A1
"SHANDONG LUOXIN PHARMACEUTICAL GROUP STOCK CO., LTD,",CA3045855A1
"LUOXIN PHARMACEUTICAL (SHANGHAI) CO., LTD",CA3045855A1
LUOXIN PHARMACEUTICAL SHANGHAI CO LTD [CN],AU2017357329A1
SHANDONG LUOXIN PHARMACY STOCK [CN],AU2017357329A1
"LUOXIN PHARMACEUTICAL (SHANGHAI) CO., LTD,",AU2017357329A1
"SHANDONG LUOXIN PHARMACEUTICAL GROUP STOCK CO., LTD",AU2017357329A1
IMMUNOCORE LTD [GB],US2019153053A1
ADAPTIMMUNE LTD [GB],US2019153053A1
"IMMUNOCORE LIMITED,",US2019153053A1
ADAPTIMMUNE LIMITED,US2019153053A1
KAIHUI SCIENCE & TECH DEVELOPMENT SHANGHAI CO LTD,CN108314680A
SHANGDONG LUOXIN PHARMACEUTICAL GROUP STOCK CO LTD,CN108314680A
"凯惠科技发展（上海）有限公司,",CN108314680A
山东罗欣药业集团股份有限公司,CN108314680A
SHANDONG LUOXIN PHARMACY STOCK [CN],WO2018130227A1
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD [CN],WO2018130227A1
"山东罗欣药业集团股份有限公司,",WO2018130227A1
罗欣生物科技（上海）有限公司,WO2018130227A1
SHANDONG LUOXIN PHARMACY STOCK,CN108069976A
LUOXIN BIOLOGICAL TECH SHANGHAI CO LTD,CN108069976A
"山东罗欣药业集团股份有限公司,",CN108069976A
罗欣生物科技（上海）有限公司,CN108069976A
KAIHUI SCIENCE & TECH DEVELOPMENT SHANGHAI CO LTD,CN108069958A
SHANGDONG LUOXIN PHARMACEUTICAL GROUP STOCK CO LTD,CN108069958A
"凯惠科技发展（上海）有限公司,",CN108069958A
山东罗欣药业集团股份有限公司,CN108069958A
KAIHUI SCIENCE & TECH DEVELOPMENT SHANGHAI CO LTD,CN108069959A
SHANGDONG LUOXIN PHARMACEUTICAL GROUP STOCK CO LTD,CN108069959A
"凯惠科技发展（上海）有限公司,",CN108069959A
山东罗欣药业集团股份有限公司,CN108069959A
LUOXIN PHARMACEUTICAL SHANGHAI CO LTD [CN],EP3539960A1
SHANDONG LUOXIN PHARMACY STOCK [CN],EP3539960A1
"Luoxin Pharmaceutical (Shanghai) Co., Ltd,",EP3539960A1
"Shandong Luoxin Pharmaceutical Group Stock Co., Ltd",EP3539960A1
SHANDONG LUOXIN PHARMACY STOCK [CN],WO2018086585A1
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD [CN],WO2018086585A1
"山东罗欣药业集团股份有限公司,",WO2018086585A1
罗欣生物科技（上海）有限公司,WO2018086585A1
SHANDONG LUOXIN PHARMACY STOCK [CN],WO2018086604A1
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD [CN],WO2018086604A1
"山东罗欣药业集团股份有限公司,",WO2018086604A1
罗欣生物科技（上海）有限公司,WO2018086604A1
SHANDONG LUOXIN PHARMACY STOCK [CN],WO2018086605A1
LUOXIN BIOTECHNOLOGY SHANGHAI CO LTD [CN],WO2018086605A1
"山东罗欣药业集团股份有限公司,",WO2018086605A1
罗欣生物科技（上海）有限公司,WO2018086605A1
IMMUNOCORE LTD [GB],EP3448878A1
ADAPTIMMUNE LTD [GB],EP3448878A1
"Immunocore Limited,",EP3448878A1
Adaptimmune Limited,EP3448878A1
IMMUNOCORE LTD [GB],WO2017187185A1
ADAPTIMMUNE LTD [GB],WO2017187185A1
"IMMUNOCORE LIMITED,",WO2017187185A1
ADAPTIMMUNE LIMITED,WO2017187185A1
NAT INST OF HEALTH AND FAMILY PLANNING COMMISSION OF SCIENCE AND TECH,CN105640962A
国家卫生计生委科学技术研究所,CN105640962A
SCIENCE TECH RES INST OF NAT HEALTH AND FAMILY PLANNING COMMISSION OF THE PEOPLE'S REPUBLICK OF CHIN,CN105597100A
"SCIENCE TECHNOLOGY RESEARCH INSTITUTE OF NATIONAL HEALTH AND FAMILY PLANNING COMMISSION OF THE PEOPLE'S REPUBLICK OF CHINA,",CN105597100A
国家卫生计生委科学技术研究所,CN105597100A
SCIENCE AND TECH RES INST NAT HEALTH AND FAMILY PLANNING COMMISSION OF THE PEOPLE'S REPUBLIC OF CHIN,CN105412931A
"SCIENCE AND TECHNOLOGY RESEARCH INSTITUTE, NATIONAL HEALTH AND FAMILY PLANNING COMMISSION OF THE PEOPLE'S REPUBLIC OF CHINA,",CN105412931A
国家卫生计生委科学技术研究所,CN105412931A
SCIENCE AND TECH RES INST NAT HEALTH AND FAMILY PLANNING COMMISSION OF THE PEOPLE'S REPUBLIC OF CHIN,CN105412107A
"SCIENCE AND TECHNOLOGY RESEARCH INSTITUTE, NATIONAL HEALTH AND FAMILY PLANNING COMMISSION OF THE PEOPLE'S REPUBLIC OF CHINA,",CN105412107A
国家卫生计生委科学技术研究所,CN105412107A
CONSTELLATION PHARMACEUTICALS INC,NZ611964A
SHANGHAI TONGJI HOSPITAL,CN114832109A
上海市同济医院,CN114832109A
BRISTOL MYERS SQUIBB CO,CN121219292A
百时美施贵宝公司,CN121219292A
CONSEJO SUPERIOR INVESTIGACION [ES],WO2025253033A1
UNIV MADRID AUTONOMA [ES],WO2025253033A1
"CONSEJO SUPERIOR DE INVESTIGACIONES CIENTÍFICAS (CSIC),",WO2025253033A1
UNIVERSIDAD AUTÓNOMA DE MADRID,WO2025253033A1
CONSEJO SUPERIOR INVESTIGACION [ES],ES3048558A1
UNIV MADRID AUTONOMA [ES],ES3048558A1
"Consejo Superior de Investigaciones Científicas (CSIC),",ES3048558A1
Universidad Autónoma de Madrid,ES3048558A1
UNIV ARIZONA [US],US2025059520A1
Arizona Board of Regents on Behalf of the University of Arizona,US2025059520A1
BRISTOL MYERS SQUIBB CO [US],EP4665733A1
Bristol-Myers Squibb Company,EP4665733A1
BRISTOL MYERS SQUIBB CO [US],WO2024173323A1
BRISTOL-MYERS SQUIBB COMPANY,WO2024173323A1
BEIJING TIANTAN HOSPITAL CAPITAL MEDICAL UNIV,CN116327747A
首都医科大学附属北京天坛医院,CN116327747A
UNIV ARIZONA [US],WO2023114714A1
ARIZONA BOARD OF REGENTS ON BEHALF OF THE UNIVERSITY OF ARIZONA,WO2023114714A1
ZHEJIANG UNIV INTELLIGENT INNOVATION PHARMACEUTICAL RESEARCH INSTITUTE,CN113398114A
浙江大学智能创新药物研究院,CN113398114A
UNIV ZHEJIANG,CN113181167A
浙江大学,CN113181167A
IUCF HYU [KR],KR20210008193A
한양대학교 산학협력단,KR20210008193A
UNIV HANYANG IND UNIV COOP FOUND [KR],WO2021006707A1
한양대학교 산학협력단,WO2021006707A1
ZHONGSHAN HOSPITAL FUDAN UNIV,CN111979328A
SHANGHAI DUNHUI MEDICAL TECH DEVELOPMENT CO LTD,CN111979328A
UNIV SHANGHAI TECHNOLOGY,CN111979328A
"复旦大学附属中山医院,",CN111979328A
"上海顿慧医疗科技发展有限公司,",CN111979328A
上海科技大学,CN111979328A
BIOBLOCKS INC [US],TW202012410A
VISIONARY PHARMACEUTICALS [US],TW202012410A
"BIOBLOCKS, INC,",TW202012410A
VISIONARY PHARMACEUTICALS,TW202012410A
CORCEPT THERAPEUTICS INC [US],WO2020132046A1
CORCEPT THERAPEUTICS INCORPORATED,WO2020132046A1
CORCEPT THERAPEUTICS INC [US],US2020197381A1
Corcept Therapeutics Incorporated,US2020197381A1
BETH ISRAEL DEACONESS MEDICAL CT INC [US],US2020197394A1
"Beth Israel Deaconess Medical Center, Inc",US2020197394A1
CORCEPT THERAPEUTICS INC [US],US2020197373A1
Corcept Therapeutics Incorporated,US2020197373A1
BIOBLOCKS INC [US],WO2020023393A1
VISIONARY PHARMACEUTICALS [US],WO2020023393A1
"BIOBLOCKS, INC,",WO2020023393A1
VISIONARY PHARMACEUTICALS,WO2020023393A1
UNIV INDIANA RES & TECH CORP [US],US2019365765A1
UNIV MAGNA GRAECIA UMG AT CATANZARO [IT],US2019365765A1
LEAD DISCOVERY SIENA [IT],US2019365765A1
"Indiana University Research and Technology Corporation,",US2019365765A1
"Universita Magna Graecia (UMG) at Catanzaro,",US2019365765A1
Lead Discovery Siena,US2019365765A1
UNIV SUN YAT SEN [CN],US2019202817A1
SUN YAT-SEN UNIVERSITY,US2019202817A1
UNIV ZHEJIANG,CN109432076A
WEST CHINA HOSPITAL SICHUAN UNIV,CN120309612A
四川大学华西医院,CN120309612A
THE SECOND PEOPLES HOSPITAL OF FOSHAN,CN120284940A
佛山市第二人民医院,CN120284940A
CHUGAI PHARMACEUTICAL CO LTD [JP],US2025197450A1
CHUGAI SEIYAKU KABUSHIKI KAISHA,US2025197450A1
MERCK PATENT GMBH [DE],US2025188080A1
Merck Patent GmbH,US2025188080A1
THE FIRST AFFILIATED HOSPITAL OF JINAN UNIV GUANGZHOU OVERSEAS CHINESE HOSPITAL,CN120114467A
暨南大学附属第一医院（广州华侨医院）,CN120114467A
MERCK PATENT GMBH [DE],AU2025202754A1
MERCK PATENT GMBH,AU2025202754A1
CSPC ZHONGQI PHARMACEUTICAL TECH SHIJIAZHUANG CO LTD,CN119954827A
石药集团中奇制药技术（石家庄）有限公司,CN119954827A
CSPC ZHONGQI PHARMACEUTICAL TECH SHIJIAZHUANG CO LTD,CN119954828A
浙江大学,CN109432076A
AFFILIATED HOSPITAL OF NANTONG UNIV,CN108588168A
南通大学附属医院,CN108588168A
UNIV INDIANA RES & TECH CORP [US],EP3585371A1
UNIV MAGNA GRAECIA UMG AT CATANZARO [IT],EP3585371A1
LEAD DISCOVERY SIENA [IT],EP3585371A1
"Indiana University Research and Technology Corporation,",EP3585371A1
"Università Magna Graecia (UMG) at Catanzaro,",EP3585371A1
Lead Discovery Siena,EP3585371A1
UNIV INDIANA RES & TECH CORP [US],WO2018156401A1
UNIV MAGNA GRAECIA UMG AT CATANZARO [IT],WO2018156401A1
LEAD DISCOVERY SIENA [IT],WO2018156401A1
"INDIANA UNIVERSITY RESEARCH AND TECHNOLOGY CORPORATION,",WO2018156401A1
"UNIVERSITÀ MAGNA GRAECIA (UMG) AT CATANZARO,",WO2018156401A1
LEAD DISCOVERY SIENA,WO2018156401A1
BETH ISRAEL DEACONESS MEDICAL CT INC [US],US2018243301A1
"Beth Israel Deaconess Medical Center, Inc",US2018243301A1
MEMORIAL SLOAN KETTERING CANCER CENTER [US],US2018147232A1
MEMORIAL SLOAN-KETTERING CANCER CENTER,US2018147232A1
MEMORIAL SLOAN KETTERING CANCER CENTER [US],CA2992945A1
MEMORIAL SLOAN-KETTERING CANCER CENTER,CA2992945A1
UNIV SUN YAT SEN [CN],WO2018032666A1
中山大学,WO2018032666A1
UNIV JOHNS HOPKINS [US],US2017027915A1
THE JOHNS HOPKINS UNIVERSITY,US2017027915A1
MEMORIAL SLOAN KETTERING CANCER CENTER [US],WO2017015152A1
MEMORIAL SLOAN-KETTERING CANCER CENTER,WO2017015152A1
SLOAN-KETTERING INST FOR CANCER RES [US],US2017014391A1
Sloan-Kettering Institute for Cancer Research,US2017014391A1
UNIV SUN YAT SEN,CN106279136A
中山大学,CN106279136A
BETH ISRAEL DEACONESS MEDICAL CT INC [US],US2016243120A1
"BETH ISRAEL DEACONESS MEDICAL CENTER, INC,",US2016243120A1
"Beth Israel Deaconess Medical Center, Inc",US2016243120A1
SLOAN KETTERING INST CANCER RES [US],AU2014362297A1
SLOAN-KETTERING INSTITUTE FOR CANCER RESEARCH,AU2014362297A1
SANOFI SA [FR],US2016175304A1
SANOFI,US2016175304A1
SLOAN-KETTERING INST FOR CANCER RES [US],CA2932634A1
SLOAN-KETTERING INSTITUTE FOR CANCER RESEARCH,CA2932634A1
SANOFI SA [FR],MX2015011353A
SANOFI,MX2015011353A
SANOFI SA [FR],US2016024097A1
SANOFI,US2016024097A1
SANOFI SA,CN105189502A
"SANOFI SA,",CN105189502A
赛诺菲,CN105189502A
SANOFI SA,AU2014230805A1
SANOFI,AU2014230805A1
SANOFI SA [FR],TW201512194A
SANOFI,TW201512194A
SLOAN KETTERING INST CANCER [US],WO2015089311A1
SLOAN-KETTERING INSTITUTE FOR CANCER RESEARCH,WO2015089311A1
SLOAN KETTERING INST CANCER [US],EP3079771A1
"SLOAN-KETTERING INSTITUTE FOR CANCER RESEARCH,",EP3079771A1
Sloan-kettering Institute For Cancer Research,EP3079771A1
BETH ISRAEL HOSPITAL [US],EP3049085A1
"BETH ISRAEL DEACONESS MEDICAL CENTER, INC,",EP3049085A1
"Beth Israel Deaconess Medical Center, Inc",EP3049085A1
BETH ISRAEL HOSPITAL [US],WO2015048531A1
"BETH ISRAEL DEACONESS MEDICAL CENTER, INC",WO2015048531A1
SERVIER LAB [FR],AU2024318250A1
LES LABORATOIRES SERVIER,AU2024318250A1
RIGEL PHARMACEUTICALS INC [US],AU2024294949A1
"RIGEL PHARMACEUTICALS, INC",AU2024294949A1
SERVIER PHARMACEUTICALS LLC [US],US20260007647A1
"Servier Pharmaceuticals, LLC",US20260007647A1
FORMA THERAPEUTICS INC [US],US20260000664A1
"FORMA Therapeutics, Inc",US20260000664A1
GERON CORP [US],TW202539748A
GERON CORPORATION,TW202539748A
PRATT EVAN P S [US],US2025314656A1
JENNINGS MATTHEW J [US],US2025314656A1
"Pratt Evan P.S,",US2025314656A1
Jennings Matthew J,US2025314656A1
UNIV SHAANXI CHINESE MEDICINE,CN120732844A
陕西中医药大学,CN120732844A
GERON CORP [US],UA129979C2
ДЖЕРОН КОРПОРЕЙШН,UA129979C2
PRATT EVAN P S [US],WO2025199165A1
JENNINGS MATTHEW [US],WO2025199165A1
WINN ROBERT J [US],WO2025199165A1
CHOATE KRISTIAN A [US],WO2025199165A1
KONICKSON WREN W L [US],WO2025199165A1
"PRATT, Evan, P.S,",WO2025199165A1
"JENNINGS, Matthew,",WO2025199165A1
"WINN, Robert, J,",WO2025199165A1
"CHOATE, Kristian, A,",WO2025199165A1
"KONICKSON, Wren, W.L",WO2025199165A1
RIGEL PHARMACEUTICALS INC [US],WO2025188644A1
"RIGEL PHARMACEUTICALS, INC",WO2025188644A1
SHANGHAI INST MATERIA MEDICA CAS [CN],WO2025180420A1
中国科学院上海药物研究所,WO2025180420A1
RIGEL PHARMACEUTICALS INC [US],US2025275956A1
"Rigel Pharmaceuticals, Inc",US2025275956A1
SERVIER LAB [FR],MY203015A
Les Laboratoires Servier,MY203015A
SHANGHAI INST MATERIA MEDICA CAS,CN120554346A
中国科学院上海药物研究所,CN120554346A
UNIV SHAANXI CHINESE MEDICINE,CN120531739A
陕西中医药大学,CN120531739A
GERON CORP [US],MX2025004102A
GERON CORPORATION,MX2025004102A
GERON CORP [US],MX2025004103A
GERON CORPORATION,MX2025004103A
GERON CORP,JP2025105732A
ジェロン・コーポレーション,JP2025105732A
SERVIER PHARMACEUTICALS LLC [US],WO2025136586A1
SERVIER PHARMACEUTICALS LLC,WO2025136586A1
GERON CORP,CN120093922A
美国杰龙生物医药公司,CN120093922A
SERVIER LAB [FR],TW202508576A
LES LABORATOIRES SERVIER,TW202508576A
GERON CORP,NZ771555A
GERON CORPORATION,NZ771555A
LI XIANG,CN119997940A
JIANG CHUN,CN119997940A
CHEN YIYOU,CN119997940A
"李想,",CN119997940A
"蒋春,",CN119997940A
陈一友,CN119997940A
XIYUAN HOSPITAL OF CHINA ACAD OF CHINESE MEDICAL SCIENCES,CN119837850A
中国中医科学院西苑医院,CN119837850A
UNIV CHICAGO [US],WO2025076000A2
THE UNIVERSITY OF CHICAGO,WO2025076000A2
SERVIER LAB [FR],MX380943B
LES LABORATOIRES SERVIER,MX380943B
WISTAR INST [US],US2025092035A1
UNIV HOSPITALS CLEVELAND MEDICAL CENTER [US],US2025092035A1
UNIV CASE WESTERN RESERVE [US],US2025092035A1
"THE WISTAR INSTITUTE OF ANATOMY AND BIOLOGY,",US2025092035A1
"UNIVERSITY HOSPITALS CLEVELAND MEDICAL CENTER,",US2025092035A1
CASE WESTERN RESERVE UNIVERSITY,US2025092035A1
UNIV INNER MONGOLIA,CN119522874A
内蒙古大学,CN119522874A
GERON CORP [US],AU2025200782A1
GERON CORPORATION,AU2025200782A1
UNIV TEXAS [US],US2025049809A1
"Board of Regents, The University of Texas System",US2025049809A1
BETTA PHARMACEUTICALS CO LTD [CN],US2025051301A1
"Betta Pharmaceuticals Co., Ltd",US2025051301A1
DAIICHI SANKYO CO LTD [JP],PH12023550171A1
"DAIICHI SANKYO COMPANY, LIMITED",PH12023550171A1
SERVIER PHARMACEUTICALS LLC [US],US2025041283A1
Servier Pharmaceuticals LLC,US2025041283A1
UNIV NORTHWESTERN [US],US2025025465A1
Northwestern University,US2025025465A1
SERVIER PHARMACEUTICALS LLC [US],WO2025006388A2
"SERVIER PHARMACEUTICALS LLC,",WO2025006388A2
LES LABORATOIRES SERVIER,WO2025006388A2
ACTINIUM PHARMACEUTICALS INC [US],WO2024250014A1
"ACTINIUM PHARMACEUTICALS, INC",WO2024250014A1
SERVIER PHARMACEUTICALS LLC [US],US2024390354A1
Servier Pharmaceuticals LLC,US2024390354A1
UNIV JOHNS HOPKINS [US],US2024392381A1
UNIV DUKE [US],US2024392381A1
"The Johns Hopkins University,",US2024392381A1
Duke University,US2024392381A1
BETTA PHARMACEUTICALS CO LTD,CN118786119A
贝达药业股份有限公司,CN118786119A
LILLY CO ELI [US],ZA201903125B
Eli Lilly and Company,ZA201903125B
CELGENE CORP,NZ742480A
SERVIER LAB,NZ742480A
"CELGENE CORPORATION,",NZ742480A
Les Laboratoires Servier,NZ742480A
KPC PHARMACEUTICALS INC,CN118477050A
SHANGHAI KUNHENG PHARMACEUTICAL TECH CO LTD,CN118477050A
"昆药集团股份有限公司,",CN118477050A
上海昆恒医药科技有限公司,CN118477050A
RIGEL PHARMACEUTICALS INC [US],WO2025014784A1
"RIGEL PHARMACEUTICALS, INC",WO2025014784A1
SERVIER LAB [FR],WO2025027075A1
LES LABORATOIRES SERVIER,WO2025027075A1
SHANGHAI GENERAL HOSPITAL,CN117959439A
上海市第一人民医院,CN117959439A
UNIV SHAANXI CHINESE MEDICINE,CN117924196A
陕西中医药大学,CN117924196A
SERVIER LAB,JP2024057088A
レ  ラボラトワール  セルヴィエ,JP2024057088A
SERVIER LAB [FR],EP4403173A2
Les Laboratoires Servier,EP4403173A2
SERVIER PHARMACEUTICALS LLC [US],US2024059733A1
Servier Pharmaceuticals LLC,US2024059733A1
LI XIANG [CN],WO2024036218A1
JIANG CHUN [US],WO2024036218A1
CHEN YIYOU [US],WO2024036218A1
"LI, Xiang,",WO2024036218A1
"JIANG, Chun,",WO2024036218A1
"CHEN, Yiyou",WO2024036218A1
LI XIANG [CN],WO2024031406A1
JIANG CHUN [US],WO2024031406A1
CHEN YIYOU [US],WO2024031406A1
"LI, Xiang,",WO2024031406A1
"JIANG, Chun,",WO2024031406A1
"CHEN, Yiyou",WO2024031406A1
DAIICHI SANKYO CO LTD [JP],MX2023000902A
"DAIICHI SANKYO COMPANY, LIMITED",MX2023000902A
SERVIER LAB,JP2024001219A
レ  ラボラトワール  セルヴィエ,JP2024001219A
LILLY CO ELI [US],MX2022011846A
ELI LILLY AND COMPANY,MX2022011846A
AGIOS PHARMACEUTICALS INC [US],ZA201803162B
"AGIOS PHARMACEUTICALS, INC",ZA201803162B
NEONC TECH INC [US],US2023405125A1
"NeOnc Technologies, Inc",US2023405125A1
UNIV TEXAS [US],US2023406825A1
The Board of Regents of The University of Texas System,US2023406825A1
GERON CORP,JP2023164560A
ジェロン・コーポレーション,JP2023164560A
UNIV MONTREAL [CA],US2023357221A1
UNIVERSITÉ DE MONTRÉAL,US2023357221A1
MSD INT GMBH [CH],US2023346789A1
MSD INT BUSINESS GMBH [CH],US2023346789A1
SERVIER PHARMACEUTICALS LLC [US],US2023346789A1
"MSD International GmbH,",US2023346789A1
"MSD International Business GmbH,",US2023346789A1
Servier Pharmaceuticals LLC,US2023346789A1
SERVIER LAB [FR],CA3216701A1
LES LABORATOIRES SERVIER,CA3216701A1
ZHONGSHAN HOSPITAL FUDAN UNIV,CN116808034A
复旦大学附属中山医院,CN116808034A
BETTA PHARMACEUTICALS CO LTD [CN],WO2023174235A1
贝达药业股份有限公司,WO2023174235A1
"Epizyme, Inc,",US2017232030A1
SERVIER PHARMACEUTICALS LLC [US],US2023277514A1
Servier Pharmaceuticals LLC,US2023277514A1
DAIICHI SANKYO CO LTD [JP],US2023270814A1
"DAIICHI SANKYO COMPANY, LIMITED",US2023270814A1
